"scenario","n","d","rep","model","parameter","s1","smooth_hat","smooth_true"
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.29,-0.0247966205311763,-0.0734872631791594
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.3,-0.0387950304245994,-0.0911753953421872
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.31,-0.0527261588176044,-0.108517662835106
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.32,-0.0665313117284287,-0.125444084499225
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.33,-0.0801753731594628,-0.141886399260218
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.34,-0.0935946587752363,-0.157778335523402
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.35,-0.106739547382555,-0.173055872717445
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.36,-0.119555011682081,-0.18765749395431
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.37,-0.131977401379297,-0.20152442880831
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.38,-0.143929729163469,-0.214600885256126
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.39,-0.155464226553553,-0.22683426986244
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.4,-0.1664133853067,-0.238175395342187
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.41,-0.176745750774826,-0.248578674680307
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.42,-0.186464944038599,-0.258002301042862
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.43,-0.195466234622202,-0.266408412769509
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.44,-0.203739765163199,-0.273763242796178
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.45,-0.211274960933911,-0.280037251918249
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.46,-0.217915252385268,-0.285205245368292
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.47,-0.223905041443249,-0.28924647224831
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.48,-0.228977153115038,-0.292144707424046
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.49,-0.233193151285819,-0.293888315558184
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.5,-0.236564709489234,-0.294470297029703
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.51,-0.239069406220577,-0.293888315558184
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.52,-0.240711986397896,-0.292144707424046
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.53,-0.241491497366352,-0.28924647224831
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.54,-0.241431943338023,-0.285205245368292
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.55,-0.240514752663563,-0.280037251918249
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.56,-0.238757567598324,-0.273763242796178
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.57,-0.236165941750262,-0.266408412769509
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.58,-0.232732044381875,-0.258002301042862
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.59,-0.228501868918593,-0.248578674680307
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.6,-0.22343917948818,-0.238175395342187
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.61,-0.217613680662642,-0.22683426986244
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.62,-0.210985760380464,-0.214600885256126
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.63,-0.203581312385681,-0.20152442880831
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.64,-0.195405529851872,-0.18765749395431
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.65,-0.186580988751254,-0.173055872717445
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.66,-0.177015213001917,-0.157778335523402
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.67,-0.166613192057802,-0.141886399260218
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.68,-0.155887792420789,-0.125444084499225
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.69,-0.144409381962063,-0.108517662835106
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.7,-0.132312173141073,-0.0911753953421872
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.71,-0.11973044765352,-0.0734872631791595
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.72,-0.106586140625442,-0.0555246914054204
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.73,-0.0930524827925944,-0.0373602670989943
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.74,-0.0790584439710511,-0.0190674528884969
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.75,-0.0647187599509016,-0.000720297029703023
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.76,-0.0500180931274519,0.0176068588290909
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.77,-0.035061669847628,0.0358396730395883
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.78,-0.0198424468458802,0.0539040973460143
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.79,-0.00444215958330861,0.0717266691197535
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.8,0.0111450417880539,0.0892348012827812
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.81,0.0268620589024927,0.106357068775701
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.82,0.0426829007381794,0.123023490439819
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.83,0.0585854468510201,0.139165805200812
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.84,0.074546935568825,0.154717741463996
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.85,0.0905513060781844,0.169615278658039
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.86,0.10658537232867,0.183796899894904
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.87,0.122639868426176,0.197203834748904
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.88,0.138709676796492,0.20978029119672
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.89,0.154791364717962,0.221473675803034
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.9,0.170883749427731,0.232234801282781
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.91,0.18698576932151,0.242018080620902
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.92,0.203096122601066,0.250781706983456
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.93,0.21921466066676,0.258487818710103
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.94,0.235340301772207,0.265102648736772
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.95,0.251473285419077,0.270596657858843
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.96,0.267610570263078,0.274944651308886
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.97,0.283752227463197,0.278125878188904
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.98,0.299896528930732,0.28012411336464
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",0.99,0.316042010679606,0.280927721498779
"n500_d4",500,4,28,"gamlss.longitudinal","sigma",1,0.329817724771708,0.280529702970297
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0,-0.175959804538036,-0.215546973847946
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.01,-0.163607290566546,-0.198777438580707
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.02,-0.15092483398232,-0.182214238754327
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.03,-0.138239498343468,-0.165871351737091
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.04,-0.125550132473537,-0.149762537475142
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.05,-0.112855740707949,-0.133901324913069
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.06,-0.100157050594341,-0.11830099864248
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.07,-0.087455662225692,-0.10297458579171
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.08,-0.0747562451497457,-0.0879348431696164
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.09,-0.062066465985396,-0.0731942446761535
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.1,-0.0493975157259131,-0.0587649689921358
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.11,-0.0367641337415679,-0.0446588875603512
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.12,-0.0241837691270996,-0.0308875528698806
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.13,-0.0116776825022991,-0.0174621870551856
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.14,0.000728590151108605,-0.00439367082121678
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.15,0.0130049379844369,0.00830746729452853
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.16,0.0251436304253235,0.0206310613124014
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.17,0.0370875825290105,0.0325673178431966
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.18,0.0488206788202338,0.044106825753044
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.19,0.0603016673360926,0.055240565451063
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.2,0.0715105493915009,0.0659599177906087
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.21,0.082406209187178,0.0762566725753297
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.22,0.0929586696453294,0.0861230366616402
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.23,0.103138682911626,0.0955516416496119
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.24,0.112859148160818,0.104535551154696
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.25,0.122273399513179,0.113068267653095
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.26,0.131178315360715,0.121143738894038
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.27,0.139609672859296,0.128756363872617
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.28,0.147521746188143,0.135900998357306
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.29,0.154973559086167,0.142572959966697
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.3,0.161874289496672,0.14876803279044
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.31,0.168281005199515,0.154482471549843
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.32,0.174112021997985,0.159713005294007
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.33,0.179421075240669,0.164456840627863
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.34,0.184165123710743,0.168711664468909
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.35,0.188358319152888,0.17247564632995
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.36,0.19200221580455,0.175747440125566
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.37,0.195089239390356,0.178526185500532
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.38,0.197602381668934,0.18081150867889
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.39,0.1996581403087,0.182603522832818
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.4,0.201135047650856,0.183902827970943
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.41,0.202060696806629,0.184710510346205
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.42,0.202479617011566,0.185028141383857
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.43,0.202344673436219,0.184857776130657
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.44,0.201680727005481,0.184201951226786
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.45,0.200503803554332,0.183063682402491
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.46,0.19872776998067,0.18144646150192
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.47,0.19652666968592,0.179354253037097
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.48,0.193734747855491,0.176791490275426
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.49,0.190398034533308,0.173763070864592
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.5,0.186526554256269,0.170274351999171
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.51,0.182106155283909,0.16633114513373
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.52,0.177138778508843,0.161939710247622
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.53,0.17162261188031,0.157106749667138
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.54,0.165572208079552,0.151839401451125
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.55,0.1589761813906,0.146145232346583
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.56,0.151848133075035,0.140032230321198
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.57,0.144196348914635,0.13350879668018
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.58,0.136023322589895,0.126583737775194
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.59,0.127366823915164,0.119266256313551
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.6,0.118217094407678,0.111565942276249
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.61,0.108627995783493,0.103492763453817
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.62,0.0985918582265209,0.0950570556093092
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.63,0.0881387758351382,0.0862695122781584
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.64,0.0772877342933028,0.0771411742149436
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.65,0.0661151364425773,0.0676834184975002
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.66,0.0545898655638092,0.057907947299117
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.67,0.0426883993190554,0.0478267763399046
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.68,0.0306467039964769,0.0374522230287292
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.69,0.0182908531117933,0.0267968943074191
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.7,0.00569321985546643,0.0158736742092329
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.71,-0.00708425482925831,0.00469571114387557
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.72,-0.0200604183649958,-0.00672359507839471
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.73,-0.0331675801048169,-0.0183706064707613
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.74,-0.046423704098246,-0.0302314603288967
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.75,-0.0597875679623851,-0.0422920829117761
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.76,-0.073261804750597,-0.0545382033307625
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.77,-0.0868139695434038,-0.0669553676332503
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.78,-0.100446988338329,-0.0795289530669703
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.79,-0.114137129812603,-0.0922441825108828
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.8,-0.12788933133024,-0.10508613905841
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.81,-0.141689314571983,-0.118039780738624
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.82,-0.155532979983881,-0.131089955360852
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.83,-0.169418353666267,-0.144221415468067
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.84,-0.183342161432563,-0.157418833384277
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.85,-0.197303256600507,-0.170666816341098
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.86,-0.211300868803361,-0.183949921668556
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.87,-0.22533430303442,-0.197252672035138
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.88,-0.239403039094203,-0.210559570722046
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.89,-0.253504733275038,-0.223855116916594
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.9,-0.267639378676995,-0.237123821009634
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.91,-0.281804793131918,-0.250350219881933
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.92,-0.295996549730437,-0.2635188921644
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.93,-0.310213224430073,-0.276614473457123
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.94,-0.324450559153766,-0.289621671492168
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.95,-0.338707917738476,-0.302525281225209
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.96,-0.352976458787978,-0.315310199841068
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.97,-0.367255939513725,-0.327961441658366
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.98,-0.381541836195243,-0.34046415291859
"n500_d4",500,4,28,"gamlss.longitudinal","theta",0.99,-0.395830584394488,-0.352803626444951
"n500_d4",500,4,28,"gamlss.longitudinal","theta",1,-0.408022566757058,-0.364965316156597
"n500_d4",500,4,28,"gamlss2","mu",0,-0.0347461638787312,8.15367795041445e-18
"n500_d4",500,4,28,"gamlss2","mu",0.01,-0.00485693336259074,0.0345347857411224
"n500_d4",500,4,28,"gamlss2","mu",0.02,0.0250473531253637,0.0689332784603674
"n500_d4",500,4,28,"gamlss2","mu",0.03,0.0549881887184489,0.103059723022149
"n500_d4",500,4,28,"gamlss2","mu",0.04,0.0849813971144955,0.13677943794067
"n500_d4",500,4,28,"gamlss2","mu",0.05,0.115027189356715,0.169959346906221
"n500_d4",500,4,28,"gamlss2","mu",0.06,0.145106810699141,0.202468503976573
"n500_d4",500,4,28,"gamlss2","mu",0.07,0.175177305334381,0.23417861036079
"n500_d4",500,4,28,"gamlss2","mu",0.08,0.205154785020997,0.264964520755943
"n500_d4",500,4,28,"gamlss2","mu",0.09,0.234908002483434,0.294704737238448
"n500_d4",500,4,28,"gamlss2","mu",0.1,0.264266225016216,0.32328188876086
"n500_d4",500,4,28,"gamlss2","mu",0.11,0.293018757033609,0.350583194361779
"n500_d4",500,4,28,"gamlss2","mu",0.12,0.320922815889803,0.376500908260779
"n500_d4",500,4,28,"gamlss2","mu",0.13,0.347717607781535,0.400932745081776
"n500_d4",500,4,28,"gamlss2","mu",0.14,0.373133568843288,0.423782283526684
"n500_d4",500,4,28,"gamlss2","mu",0.15,0.39690832023617,0.444959346906221
"n500_d4",500,4,28,"gamlss2","mu",0.16,0.418796091368284,0.464380359026108
"n500_d4",500,4,28,"gamlss2","mu",0.17,0.438571461743752,0.481968674024125
"n500_d4",500,4,28,"gamlss2","mu",0.18,0.45604351685394,0.497654878856311
"n500_d4",500,4,28,"gamlss2","mu",0.19,0.471069066162178,0.511377067238538
"n500_d4",500,4,28,"gamlss2","mu",0.2,0.483573795323032,0.523081083962334
"n500_d4",500,4,28,"gamlss2","mu",0.21,0.493527761066057,0.532720738620747
"n500_d4",500,4,28,"gamlss2","mu",0.22,0.500946446291611,0.540257987900779
"n500_d4",500,4,28,"gamlss2","mu",0.23,0.505899166620387,0.545663085722963
"n500_d4",500,4,28,"gamlss2","mu",0.24,0.508508522651031,0.548914700635549
"n500_d4",500,4,28,"gamlss2","mu",0.25,0.508936841769162,0.55
"n500_d4",500,4,28,"gamlss2","mu",0.26,0.507363780942192,0.548914700635549
"n500_d4",500,4,28,"gamlss2","mu",0.27,0.503976759673408,0.545663085722963
"n500_d4",500,4,28,"gamlss2","mu",0.28,0.498965232829251,0.540257987900779
"n500_d4",500,4,28,"gamlss2","mu",0.29,0.492512100888124,0.532720738620747
"n500_d4",500,4,28,"gamlss2","mu",0.3,0.484782702467167,0.523081083962335
"n500_d4",500,4,28,"gamlss2","mu",0.31,0.47590960043414,0.511377067238538
"n500_d4",500,4,28,"gamlss2","mu",0.32,0.465987199595955,0.497654878856311
"n500_d4",500,4,28,"gamlss2","mu",0.33,0.455059596855824,0.481968674024125
"n500_d4",500,4,28,"gamlss2","mu",0.34,0.443116967161085,0.464380359026108
"n500_d4",500,4,28,"gamlss2","mu",0.35,0.430089943978201,0.444959346906221
"n500_d4",500,4,28,"gamlss2","mu",0.36,0.415872160883595,0.423782283526684
"n500_d4",500,4,28,"gamlss2","mu",0.37,0.400333748329486,0.400932745081776
"n500_d4",500,4,28,"gamlss2","mu",0.38,0.383334764078096,0.376500908260779
"n500_d4",500,4,28,"gamlss2","mu",0.39,0.364736242209918,0.350583194361779
"n500_d4",500,4,28,"gamlss2","mu",0.4,0.344412063837041,0.32328188876086
"n500_d4",500,4,28,"gamlss2","mu",0.41,0.322272205242782,0.294704737238448
"n500_d4",500,4,28,"gamlss2","mu",0.42,0.298261150789791,0.264964520755944
"n500_d4",500,4,28,"gamlss2","mu",0.43,0.272350620472093,0.23417861036079
"n500_d4",500,4,28,"gamlss2","mu",0.44,0.244568540117956,0.202468503976573
"n500_d4",500,4,28,"gamlss2","mu",0.45,0.214995596658022,0.169959346906221
"n500_d4",500,4,28,"gamlss2","mu",0.46,0.183775234860736,0.13677943794067
"n500_d4",500,4,28,"gamlss2","mu",0.47,0.151114939697713,0.103059723022149
"n500_d4",500,4,28,"gamlss2","mu",0.48,0.11726191983024,0.0689332784603675
"n500_d4",500,4,28,"gamlss2","mu",0.49,0.0825046176259387,0.0345347857411225
"n500_d4",500,4,28,"gamlss2","mu",0.5,0.0471499722182505,7.55070274106452e-17
"n500_d4",500,4,28,"gamlss2","mu",0.51,0.0115142204608137,-0.0345347857411223
"n500_d4",500,4,28,"gamlss2","mu",0.52,-0.0240949508771141,-0.0689332784603674
"n500_d4",500,4,28,"gamlss2","mu",0.53,-0.059399661668563,-0.103059723022149
"n500_d4",500,4,28,"gamlss2","mu",0.54,-0.094151096580275,-0.13677943794067
"n500_d4",500,4,28,"gamlss2","mu",0.55,-0.128135298171899,-0.169959346906221
"n500_d4",500,4,28,"gamlss2","mu",0.56,-0.161185340664075,-0.202468503976573
"n500_d4",500,4,28,"gamlss2","mu",0.57,-0.193183632426763,-0.23417861036079
"n500_d4",500,4,28,"gamlss2","mu",0.58,-0.224054345600725,-0.264964520755943
"n500_d4",500,4,28,"gamlss2","mu",0.59,-0.253759396182548,-0.294704737238448
"n500_d4",500,4,28,"gamlss2","mu",0.6,-0.282285203216873,-0.32328188876086
"n500_d4",500,4,28,"gamlss2","mu",0.61,-0.309632795385921,-0.350583194361779
"n500_d4",500,4,28,"gamlss2","mu",0.62,-0.335806384796741,-0.376500908260779
