"model","parameter","term","estimate","std_error","true_value","intercept_includes_fitted_smooth_mean","scenario","n","d","rep"
"gamlss.longitudinal","tau","x2",0.115387820566622,0.107623312604322,0.1,FALSE,"n500_d4",500,4,6
"gamlss.longitudinal","tau","t",0.0194500627012637,0.120640050088611,0.11,FALSE,"n500_d4",500,4,6
"gamlss.longitudinal","theta","intercept",0.958282718434124,0.0605001947901426,1.03505738260658,TRUE,"n500_d4",500,4,6
"gamlss.longitudinal","theta","x1",0.280124838542352,0.0344833268658081,0.25,FALSE,"n500_d4",500,4,6
"gamlss.longitudinal","theta","x2",-0.0738191034082135,0.0686848796557184,-0.1,FALSE,"n500_d4",500,4,6
"gamlss.longitudinal","theta","t",0.363875844829208,0.104760866047282,0.2,FALSE,"n500_d4",500,4,6
"gamlss.longitudinal","zeta","intercept",0.780090810610602,0.527099811336571,0.5,TRUE,"n500_d4",500,4,6
"gamlss.longitudinal","zeta","x1",0.368495034763751,0.349394367723214,0.12,FALSE,"n500_d4",500,4,6
"gamlss.longitudinal","zeta","x2",0.117098684762206,0.565630606698588,-0.1,FALSE,"n500_d4",500,4,6
"gamlss.longitudinal","zeta","t",0.295274582991323,1.00912330002701,0.1,FALSE,"n500_d4",500,4,6
"gamlss2","mu","intercept",0.760715569803311,0.0141874344783846,0.77130711430271,FALSE,"n500_d4",500,4,6
"gamlss2","mu","x1",0.129995945235498,0.00774768635930831,0.12,FALSE,"n500_d4",500,4,6
"gamlss2","mu","x2",-0.0737860988833807,0.0158717536621937,-0.1,FALSE,"n500_d4",500,4,6
"gamlss2","mu","t",0.1751159068604,0.0207240332351269,0.18,FALSE,"n500_d4",500,4,6
"gamlss2","sigma","intercept",-1.21493000130638,0.0306221638785342,-1.2028217868409,FALSE,"n500_d4",500,4,6
"gamlss2","sigma","x1",0.175923999921335,0.0158184968191662,0.18,FALSE,"n500_d4",500,4,6
"gamlss2","sigma","x2",0.0755551681517236,0.0314214767558822,0.12,FALSE,"n500_d4",500,4,6
"gamlss2","sigma","t",0.202877787369032,0.0404173874144134,0.15,FALSE,"n500_d4",500,4,6
"gamlss2","nu","intercept",-0.255854861179016,0.104086272328769,0,FALSE,"n500_d4",500,4,6
"gamlss2","nu","x1",0.0128934923324399,0.0507948115646631,0.1,FALSE,"n500_d4",500,4,6
"gamlss2","nu","x2",0.297680554238776,0.100723656604054,-0.08,FALSE,"n500_d4",500,4,6
"gamlss2","nu","t",0.190060706136371,0.133790258332128,0.12,FALSE,"n500_d4",500,4,6
"gamlss2","tau","intercept",0.704729066874123,0.109772644225218,0.5,FALSE,"n500_d4",500,4,6
"gamlss2","tau","x1",-0.10945132974212,0.0591813423959305,-0.08,FALSE,"n500_d4",500,4,6
"gamlss2","tau","x2",0.182070941551396,0.116585050364963,0.1,FALSE,"n500_d4",500,4,6
"gamlss2","tau","t",0.0699587899469738,0.150357191924924,0.11,FALSE,"n500_d4",500,4,6
"gamlss2","theta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,6
"gamlss2","theta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,6
"gamlss2","theta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,6
"gamlss2","theta","t",NA,NA,NA,FALSE,"n500_d4",500,4,6
"gamlss2","zeta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,6
"gamlss2","zeta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,6
"gamlss2","zeta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,6
"gamlss2","zeta","t",NA,NA,NA,FALSE,"n500_d4",500,4,6
"gamlss.longitudinal","mu","intercept",0.817074437361576,0.016869294632982,0.819395931585334,TRUE,"n500_d4",500,4,7
"gamlss.longitudinal","mu","x1",0.122353482918466,0.0108691081337196,0.12,FALSE,"n500_d4",500,4,7
"gamlss.longitudinal","mu","x2",-0.100855367790166,0.0225979764073238,-0.1,FALSE,"n500_d4",500,4,7
"gamlss.longitudinal","mu","t",0.174347043496923,0.0142374990458355,0.18,FALSE,"n500_d4",500,4,7
"gamlss.longitudinal","sigma","intercept",-1.21383450135004,0.0458701021020139,-1.215040711572,TRUE,"n500_d4",500,4,7
"gamlss.longitudinal","sigma","x1",0.183002185686924,0.0273516683328703,0.18,FALSE,"n500_d4",500,4,7
"gamlss.longitudinal","sigma","x2",0.0901223296765752,0.0552941410295929,0.12,FALSE,"n500_d4",500,4,7
"gamlss.longitudinal","sigma","t",0.166079790431443,0.0364431809532641,0.15,FALSE,"n500_d4",500,4,7
"gamlss.longitudinal","nu","intercept",-0.0133923239720284,0.0926539508758831,0,TRUE,"n500_d4",500,4,7
"gamlss.longitudinal","nu","x1",0.198348760140924,0.0514761288352029,0.1,FALSE,"n500_d4",500,4,7
"gamlss.longitudinal","nu","x2",-0.171079506811065,0.100831016305492,-0.08,FALSE,"n500_d4",500,4,7
"gamlss.longitudinal","nu","t",0.125890651854506,0.100334829220899,0.12,FALSE,"n500_d4",500,4,7
"gamlss.longitudinal","tau","intercept",0.404250937961547,0.0875136402074468,0.5,TRUE,"n500_d4",500,4,7
"gamlss.longitudinal","tau","x1",-0.0182046029518525,0.0539011366039644,-0.08,FALSE,"n500_d4",500,4,7
"gamlss.longitudinal","tau","x2",0.0984155581348453,0.1009835659181,0.1,FALSE,"n500_d4",500,4,7
"gamlss.longitudinal","tau","t",0.169167303035232,0.109153685977557,0.11,FALSE,"n500_d4",500,4,7
"gamlss.longitudinal","theta","intercept",1.11200595906983,0.0630405815549167,1.04999572497203,TRUE,"n500_d4",500,4,7
"gamlss.longitudinal","theta","x1",0.251700920393933,0.0354572356963005,0.25,FALSE,"n500_d4",500,4,7
"gamlss.longitudinal","theta","x2",-0.212455654057783,0.0732753362228105,-0.1,FALSE,"n500_d4",500,4,7
"gamlss.longitudinal","theta","t",0.168045987933756,0.107425531029179,0.2,FALSE,"n500_d4",500,4,7
"gamlss.longitudinal","zeta","intercept",1.21670441530262,0.536634067821832,0.5,TRUE,"n500_d4",500,4,7
"gamlss.longitudinal","zeta","x1",0.0967757425536796,0.335543752930325,0.12,FALSE,"n500_d4",500,4,7
"gamlss.longitudinal","zeta","x2",-0.624608361319317,0.65361222533038,-0.1,FALSE,"n500_d4",500,4,7
"gamlss.longitudinal","zeta","t",-0.925879173650608,1.10014622725442,0.1,FALSE,"n500_d4",500,4,7
"gamlss2","mu","intercept",0.819620909629457,0.0135700522234128,0.819395931585334,FALSE,"n500_d4",500,4,7
"gamlss2","mu","x1",0.130639606905875,0.00728858387522726,0.12,FALSE,"n500_d4",500,4,7
"gamlss2","mu","x2",-0.103649003677669,0.0144887641315751,-0.1,FALSE,"n500_d4",500,4,7
"gamlss2","mu","t",0.179152942789275,0.0192081176520715,0.18,FALSE,"n500_d4",500,4,7
"gamlss2","sigma","intercept",-1.24121870508869,0.0348525848050742,-1.215040711572,FALSE,"n500_d4",500,4,7
"gamlss2","sigma","x1",0.181880058611866,0.0183212052979237,0.18,FALSE,"n500_d4",500,4,7
"gamlss2","sigma","x2",0.0879684678454549,0.0345582259464095,0.12,FALSE,"n500_d4",500,4,7
"gamlss2","sigma","t",0.191538695633236,0.0454328924174253,0.15,FALSE,"n500_d4",500,4,7
"gamlss2","nu","intercept",-0.013309568125263,0.111780306708663,0,FALSE,"n500_d4",500,4,7
"gamlss2","nu","x1",0.305685292754903,0.0642315019690775,0.1,FALSE,"n500_d4",500,4,7
"gamlss2","nu","x2",-0.0745505768451409,0.108790463093508,-0.08,FALSE,"n500_d4",500,4,7
"gamlss2","nu","t",0.107464059542726,0.141618511016574,0.12,FALSE,"n500_d4",500,4,7
"gamlss2","tau","intercept",0.421167509729781,0.0968509330087107,0.5,FALSE,"n500_d4",500,4,7
"gamlss2","tau","x1",0.0241422672568496,0.0592424364845749,-0.08,FALSE,"n500_d4",500,4,7
"gamlss2","tau","x2",0.177005920984126,0.103603575598619,0.1,FALSE,"n500_d4",500,4,7
"gamlss2","tau","t",0.175989487090218,0.133537943045375,0.11,FALSE,"n500_d4",500,4,7
"gamlss2","theta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,7
"gamlss2","theta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,7
"gamlss2","theta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,7
"gamlss2","theta","t",NA,NA,NA,FALSE,"n500_d4",500,4,7
"gamlss2","zeta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,7
"gamlss2","zeta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,7
"gamlss2","zeta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,7
"gamlss2","zeta","t",NA,NA,NA,FALSE,"n500_d4",500,4,7
"gamlss.longitudinal","mu","intercept",0.816855932064362,0.0171151508972528,0.82351233443934,TRUE,"n500_d4",500,4,8
"gamlss.longitudinal","mu","x1",0.117470212831572,0.0120555232334766,0.12,FALSE,"n500_d4",500,4,8
"gamlss.longitudinal","mu","x2",-0.093466409639606,0.0224147030082303,-0.1,FALSE,"n500_d4",500,4,8
"gamlss.longitudinal","mu","t",0.172299455694468,0.0141149293059443,0.18,FALSE,"n500_d4",500,4,8
"gamlss.longitudinal","sigma","intercept",-1.20512736651467,0.0418660199894809,-1.20986984304098,TRUE,"n500_d4",500,4,8
"gamlss.longitudinal","sigma","x1",0.170780836230285,0.027212493941851,0.18,FALSE,"n500_d4",500,4,8
"gamlss.longitudinal","sigma","x2",0.0380348203196363,0.0502077245773927,0.12,FALSE,"n500_d4",500,4,8
"gamlss.longitudinal","sigma","t",0.171627806569404,0.033674368193435,0.15,FALSE,"n500_d4",500,4,8
"gamlss.longitudinal","nu","intercept",-0.0584782732634342,0.0932288160453921,0,TRUE,"n500_d4",500,4,8
"gamlss.longitudinal","nu","x1",0.185836859041477,0.0595587895278613,0.1,FALSE,"n500_d4",500,4,8
"gamlss.longitudinal","nu","x2",-0.0857677329448013,0.100916275419321,-0.08,FALSE,"n500_d4",500,4,8
"gamlss.longitudinal","nu","t",0.17313128797303,0.101293735297032,0.12,FALSE,"n500_d4",500,4,8
"gamlss.longitudinal","tau","intercept",0.570184686204632,0.0835831178520496,0.5,TRUE,"n500_d4",500,4,8
"gamlss.longitudinal","tau","x1",-0.0473727096419304,0.0575141423091495,-0.08,FALSE,"n500_d4",500,4,8
"gamlss.longitudinal","tau","x2",0.0990941570189786,0.104563182874031,0.1,FALSE,"n500_d4",500,4,8
"gamlss.longitudinal","tau","t",0.0737894623117499,0.111433096713393,0.11,FALSE,"n500_d4",500,4,8
"gamlss.longitudinal","theta","intercept",1.07633805145536,0.0616011464929561,1.04862332665928,TRUE,"n500_d4",500,4,8
"gamlss.longitudinal","theta","x1",0.283655079433526,0.0356205318467902,0.25,FALSE,"n500_d4",500,4,8
"gamlss.longitudinal","theta","x2",-0.131814843329135,0.0700396485467424,-0.1,FALSE,"n500_d4",500,4,8
"gamlss.longitudinal","theta","t",0.2423323938674,0.09894588284022,0.2,FALSE,"n500_d4",500,4,8
"gamlss.longitudinal","zeta","intercept",1.53227218727689,0.616604302597934,0.5,TRUE,"n500_d4",500,4,8
"gamlss.longitudinal","zeta","x1",0.913514998055831,0.556273450987497,0.12,FALSE,"n500_d4",500,4,8
"gamlss.longitudinal","zeta","x2",0.0458783132142857,0.691518221388173,-0.1,FALSE,"n500_d4",500,4,8
"gamlss.longitudinal","zeta","t",-1.96258579481392,1.23559221871141,0.1,FALSE,"n500_d4",500,4,8
"gamlss2","mu","intercept",0.816764994634029,0.0136410103390687,0.82351233443934,FALSE,"n500_d4",500,4,8
"gamlss2","mu","x1",0.121934611344127,0.008209832708851,0.12,FALSE,"n500_d4",500,4,8
"gamlss2","mu","x2",-0.0978493821842431,0.0146717586684526,-0.1,FALSE,"n500_d4",500,4,8
"gamlss2","mu","t",0.174370778081684,0.0193944513256926,0.18,FALSE,"n500_d4",500,4,8
"gamlss2","sigma","intercept",-1.20702104006093,0.0328914010483967,-1.20986984304098,FALSE,"n500_d4",500,4,8
"gamlss2","sigma","x1",0.182323563575711,0.0187717620648208,0.18,FALSE,"n500_d4",500,4,8
"gamlss2","sigma","x2",0.0283620383850097,0.0330256157324461,0.12,FALSE,"n500_d4",500,4,8
"gamlss2","sigma","t",0.173105664946264,0.0425014052337019,0.15,FALSE,"n500_d4",500,4,8
"gamlss2","nu","intercept",-0.0102916919091987,0.109811512989173,0,FALSE,"n500_d4",500,4,8
"gamlss2","nu","x1",0.130727039432374,0.062857077080795,0.1,FALSE,"n500_d4",500,4,8
"gamlss2","nu","x2",-0.154608488807091,0.108547269606264,-0.08,FALSE,"n500_d4",500,4,8
"gamlss2","nu","t",0.105193488335818,0.135361381101054,0.12,FALSE,"n500_d4",500,4,8
"gamlss2","tau","intercept",0.482722233758601,0.0926127283095813,0.5,FALSE,"n500_d4",500,4,8
"gamlss2","tau","x1",-0.0265141996345658,0.0593335757081746,-0.08,FALSE,"n500_d4",500,4,8
"gamlss2","tau","x2",0.294180141327027,0.106267502769613,0.1,FALSE,"n500_d4",500,4,8
"gamlss2","tau","t",0.131015427975016,0.136051763136853,0.11,FALSE,"n500_d4",500,4,8
"gamlss2","theta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,8
"gamlss2","theta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,8
"gamlss2","theta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,8
"gamlss2","theta","t",NA,NA,NA,FALSE,"n500_d4",500,4,8
"gamlss2","zeta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,8
"gamlss2","zeta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,8
"gamlss2","zeta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,8
"gamlss2","zeta","t",NA,NA,NA,FALSE,"n500_d4",500,4,8
"gamlss.longitudinal","mu","intercept",0.784849366030894,0.0163420983245504,0.767681495733233,TRUE,"n500_d4",500,4,9
"gamlss.longitudinal","mu","x1",0.12389909125172,0.0116919178486632,0.12,FALSE,"n500_d4",500,4,9
"gamlss.longitudinal","mu","x2",-0.108748957649615,0.0224076578270376,-0.1,FALSE,"n500_d4",500,4,9
"gamlss.longitudinal","mu","t",0.159150473772016,0.0139579249563731,0.18,FALSE,"n500_d4",500,4,9
"gamlss.longitudinal","sigma","intercept",-1.23909485197989,0.0465506308725174,-1.21441099987967,TRUE,"n500_d4",500,4,9
"gamlss.longitudinal","sigma","x1",0.228015708158646,0.0256778741791192,0.18,FALSE,"n500_d4",500,4,9
"gamlss.longitudinal","sigma","x2",0.139579008966193,0.0535697881978681,0.12,FALSE,"n500_d4",500,4,9
"gamlss.longitudinal","sigma","t",0.194766402219936,0.0332294707780034,0.15,FALSE,"n500_d4",500,4,9
"gamlss.longitudinal","nu","intercept",0.0540519372108419,0.0976486125393991,0,TRUE,"n500_d4",500,4,9
"gamlss.longitudinal","nu","x1",0.107599478419615,0.0486499533713447,0.1,FALSE,"n500_d4",500,4,9
"gamlss.longitudinal","nu","x2",-0.0574825544312772,0.0966130505363075,-0.08,FALSE,"n500_d4",500,4,9
"gamlss.longitudinal","nu","t",-0.00471898553176103,0.0923728051417421,0.12,FALSE,"n500_d4",500,4,9
"gamlss.longitudinal","tau","intercept",0.359748263759884,0.0928354724458905,0.5,TRUE,"n500_d4",500,4,9
"gamlss.longitudinal","tau","x1",-0.00745435383044554,0.0546644496308436,-0.08,FALSE,"n500_d4",500,4,9
"gamlss.longitudinal","tau","x2",0.290418987588006,0.104672522392404,0.1,FALSE,"n500_d4",500,4,9
"gamlss.longitudinal","tau","t",0.216520341451466,0.118025639785476,0.11,FALSE,"n500_d4",500,4,9
"gamlss.longitudinal","theta","intercept",1.01986769405322,0.0637623863919778,1.03866410379005,TRUE,"n500_d4",500,4,9
"gamlss.longitudinal","theta","x1",0.307738767639571,0.0356405820363905,0.25,FALSE,"n500_d4",500,4,9
"gamlss.longitudinal","theta","x2",-0.154960228767837,0.0713889069290636,-0.1,FALSE,"n500_d4",500,4,9
"gamlss.longitudinal","theta","t",0.427134067655684,0.101909905251251,0.2,FALSE,"n500_d4",500,4,9
"gamlss.longitudinal","zeta","intercept",-0.480196276860034,0.735139560343714,0.5,TRUE,"n500_d4",500,4,9
"gamlss.longitudinal","zeta","x1",0.167135748403413,0.297330551501401,0.12,FALSE,"n500_d4",500,4,9
"gamlss.longitudinal","zeta","x2",0.983507936368212,0.68840371394224,-0.1,FALSE,"n500_d4",500,4,9
"gamlss.longitudinal","zeta","t",1.93210502916032,1.17807260137517,0.1,FALSE,"n500_d4",500,4,9
"gamlss2","mu","intercept",0.787069222976625,0.0134032303496344,0.767681495733233,FALSE,"n500_d4",500,4,9
"gamlss2","mu","x1",0.124243879545396,0.00769739357251636,0.12,FALSE,"n500_d4",500,4,9
"gamlss2","mu","x2",-0.114284345037143,0.0148096370271074,-0.1,FALSE,"n500_d4",500,4,9
"gamlss2","mu","t",0.166984543438017,0.0192017221817129,0.18,FALSE,"n500_d4",500,4,9
"gamlss2","sigma","intercept",-1.25623581326538,0.0320020933183954,-1.21441099987967,FALSE,"n500_d4",500,4,9
"gamlss2","sigma","x1",0.235617140249257,0.0169563590505948,0.18,FALSE,"n500_d4",500,4,9
"gamlss2","sigma","x2",0.155637514499556,0.0326035724930022,0.12,FALSE,"n500_d4",500,4,9
"gamlss2","sigma","t",0.19897339986676,0.0420843104059448,0.15,FALSE,"n500_d4",500,4,9
"gamlss2","nu","intercept",0.209203122559869,0.105192128199182,0,FALSE,"n500_d4",500,4,9
"gamlss2","nu","x1",0.0514834238441255,0.046908063614102,0.1,FALSE,"n500_d4",500,4,9
"gamlss2","nu","x2",-0.209911415469535,0.096255088476299,-0.08,FALSE,"n500_d4",500,4,9
"gamlss2","nu","t",0.00374929996360864,0.121864059057205,0.12,FALSE,"n500_d4",500,4,9
"gamlss2","tau","intercept",0.557411012800265,0.104845765798801,0.5,FALSE,"n500_d4",500,4,9
"gamlss2","tau","x1",0.0550350895158831,0.0596835770715874,-0.08,FALSE,"n500_d4",500,4,9
"gamlss2","tau","x2",0.17681953122676,0.114139676691997,0.1,FALSE,"n500_d4",500,4,9
"gamlss2","tau","t",0.193085778986217,0.151979392965795,0.11,FALSE,"n500_d4",500,4,9
"gamlss2","theta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,9
"gamlss2","theta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,9
"gamlss2","theta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,9
"gamlss2","theta","t",NA,NA,NA,FALSE,"n500_d4",500,4,9
"gamlss2","zeta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,9
"gamlss2","zeta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,9
"gamlss2","zeta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,9
"gamlss2","zeta","t",NA,NA,NA,FALSE,"n500_d4",500,4,9
"gamlss.longitudinal","mu","intercept",0.797452036546995,0.0163039923522522,0.793381906971634,TRUE,"n500_d4",500,4,10
"gamlss.longitudinal","mu","x1",0.11301729217884,0.011219064334212,0.12,FALSE,"n500_d4",500,4,10
"gamlss.longitudinal","mu","x2",-0.114892278065653,0.0212921163128621,-0.1,FALSE,"n500_d4",500,4,10
"gamlss.longitudinal","mu","t",0.175539120697309,0.0136922619384129,0.18,FALSE,"n500_d4",500,4,10
"gamlss.longitudinal","sigma","intercept",-1.12280864617484,0.0161709760203698,-1.20533974831077,TRUE,"n500_d4",500,4,10
"gamlss.longitudinal","sigma","x1",0.210231068664484,0.0254825053780784,0.18,FALSE,"n500_d4",500,4,10
"gamlss.longitudinal","sigma","x2",0.0355972217529045,0.0380482740891448,0.12,FALSE,"n500_d4",500,4,10
"gamlss.longitudinal","sigma","t",0.131634715553778,0.0314081721970005,0.15,FALSE,"n500_d4",500,4,10
"gamlss.longitudinal","nu","intercept",-0.0767369570285564,0.0949995634024997,0,TRUE,"n500_d4",500,4,10
"gamlss.longitudinal","nu","x1",0.110283874468192,0.0508328757307555,0.1,FALSE,"n500_d4",500,4,10
"gamlss.longitudinal","nu","x2",-0.0538137419485784,0.0947921354076328,-0.08,FALSE,"n500_d4",500,4,10
"gamlss.longitudinal","nu","t",0.188721306814856,0.0886972169706064,0.12,FALSE,"n500_d4",500,4,10
"gamlss.longitudinal","tau","intercept",0.340696049715762,0.0135410626935488,0.5,TRUE,"n500_d4",500,4,10
"gamlss.longitudinal","tau","x1",0.0293532942605993,0.05458942153377,-0.08,FALSE,"n500_d4",500,4,10
"gamlss.longitudinal","tau","x2",0.320971358242077,0.065216114381421,0.1,FALSE,"n500_d4",500,4,10
"gamlss.longitudinal","tau","t",0.149591048954026,0.112577917041984,0.11,FALSE,"n500_d4",500,4,10
"gamlss.longitudinal","theta","intercept",1.11407317161404,0.0542585564841749,1.04044408954803,TRUE,"n500_d4",500,4,10
"gamlss.longitudinal","theta","x1",0.295722420406348,0.0293063202863899,0.25,FALSE,"n500_d4",500,4,10
"gamlss.longitudinal","theta","x2",-0.163249557572076,0.0665098477190803,-0.1,FALSE,"n500_d4",500,4,10
"gamlss.longitudinal","theta","t",0.153026092492862,0.112736347167881,0.2,FALSE,"n500_d4",500,4,10
"gamlss.longitudinal","zeta","intercept",-2.2975125863747,10.3570953795548,0.5,TRUE,"n500_d4",500,4,10
"gamlss.longitudinal","zeta","x1",1.02555362647292,1.77151295007725,0.12,FALSE,"n500_d4",500,4,10
"gamlss.longitudinal","zeta","x2",3.0464603956836,11.3084209844235,-0.1,FALSE,"n500_d4",500,4,10
"gamlss.longitudinal","zeta","t",-0.216699253943893,1.69726631338227,0.1,FALSE,"n500_d4",500,4,10
"gamlss2","mu","intercept",0.799236528769778,0.0132964657077136,0.793381906971634,FALSE,"n500_d4",500,4,10
"gamlss2","mu","x1",0.117349587856645,0.00631702425838344,0.12,FALSE,"n500_d4",500,4,10
"gamlss2","mu","x2",-0.124303178036728,0.0138960087601256,-0.1,FALSE,"n500_d4",500,4,10
"gamlss2","mu","t",0.1791341221016,0.0197007185867807,0.18,FALSE,"n500_d4",500,4,10
"gamlss2","sigma","intercept",-1.14577963265193,0.0364026708294793,-1.20533974831077,FALSE,"n500_d4",500,4,10
"gamlss2","sigma","x1",0.222679602564843,0.0171554292161696,0.18,FALSE,"n500_d4",500,4,10
"gamlss2","sigma","x2",0.0474408625369342,0.0354074536925262,0.12,FALSE,"n500_d4",500,4,10
"gamlss2","sigma","t",0.133906619502977,0.0448103773170749,0.15,FALSE,"n500_d4",500,4,10
"gamlss2","nu","intercept",-0.0544651828383911,0.110140430495778,0,FALSE,"n500_d4",500,4,10
"gamlss2","nu","x1",0.167383437592534,0.0522372263257912,0.1,FALSE,"n500_d4",500,4,10
"gamlss2","nu","x2",-0.180663393337782,0.104358071806246,-0.08,FALSE,"n500_d4",500,4,10
"gamlss2","nu","t",0.175861832002925,0.129813090571142,0.12,FALSE,"n500_d4",500,4,10
"gamlss2","tau","intercept",0.269143628956295,0.0964652853228138,0.5,FALSE,"n500_d4",500,4,10
"gamlss2","tau","x1",0.110515603333868,0.05990081799932,-0.08,FALSE,"n500_d4",500,4,10
"gamlss2","tau","x2",0.481257662136142,0.113246751179061,0.1,FALSE,"n500_d4",500,4,10
"gamlss2","tau","t",0.136961149424618,0.142101696004241,0.11,FALSE,"n500_d4",500,4,10
"gamlss2","theta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,10
"gamlss2","theta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,10
"gamlss2","theta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,10
"gamlss2","theta","t",NA,NA,NA,FALSE,"n500_d4",500,4,10
"gamlss2","zeta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,10
"gamlss2","zeta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,10
"gamlss2","zeta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,10
"gamlss2","zeta","t",NA,NA,NA,FALSE,"n500_d4",500,4,10
"gamlss.longitudinal","mu","intercept",0.785994502299639,0.0184642335220949,0.784770019338618,TRUE,"n500_d4",500,4,11
"gamlss.longitudinal","mu","x1",0.116596437193901,0.0112256235908047,0.12,FALSE,"n500_d4",500,4,11
"gamlss.longitudinal","mu","x2",-0.0918231658214908,0.0242732715573681,-0.1,FALSE,"n500_d4",500,4,11
"gamlss.longitudinal","mu","t",0.200920106883147,0.0138098162363265,0.18,FALSE,"n500_d4",500,4,11
"gamlss.longitudinal","sigma","intercept",-1.14943091300942,0.0446822709598107,-1.21822944896035,TRUE,"n500_d4",500,4,11
"gamlss.longitudinal","sigma","x1",0.142529063846674,0.0251099457830486,0.18,FALSE,"n500_d4",500,4,11
"gamlss.longitudinal","sigma","x2",0.00132745175586003,0.053033835351067,0.12,FALSE,"n500_d4",500,4,11
"gamlss.longitudinal","sigma","t",0.155635850925224,0.0317496809536018,0.15,FALSE,"n500_d4",500,4,11
"gamlss.longitudinal","nu","intercept",-0.072355625034438,0.0920066846947267,0,TRUE,"n500_d4",500,4,11
"gamlss.longitudinal","nu","x1",0.150231464887262,0.0531207302780948,0.1,FALSE,"n500_d4",500,4,11
"gamlss.longitudinal","nu","x2",-0.0119259071369675,0.100626116620504,-0.08,FALSE,"n500_d4",500,4,11
"gamlss.longitudinal","nu","t",0.130685820086076,0.0918484842506599,0.12,FALSE,"n500_d4",500,4,11
"gamlss.longitudinal","tau","intercept",0.393223170541562,0.0847977844548912,0.5,TRUE,"n500_d4",500,4,11
"gamlss.longitudinal","tau","x1",-0.134817953178618,0.0546430374337028,-0.08,FALSE,"n500_d4",500,4,11
"gamlss.longitudinal","tau","x2",0.301027052393016,0.103133398863285,0.1,FALSE,"n500_d4",500,4,11
