"generating_copula","tau_label","n_subject","rep","fit_id","margin_family","capability_registry_version","producer_sha256","package_source_sha256","configuration_sha256","stage","fitted_copula","correctly_specified","target_tau","n_time","seed","dataset_seed","attempted","success","converged","retained","stop_reason","failure_type","error","warnings","marginal_loglik","copula_loglik","joint_loglik","aic_joint","bic_joint","elapsed_sec","n_parameters","fitted_mu","fitted_sigma","mu_bias","sigma_bias","margin_param_rmse","mu_covered_95","sigma_covered_95","fitted_copula_tau","tau_abs_error","benchmark_mae","benchmark_rmse","benchmark_mean_bias","benchmark_mean_mae","benchmark_mean_rmse","benchmark_q90_mae","benchmark_neg_log_score","benchmark_upper_tail_error_90","benchmark_interval_coverage_95","benchmark_interval_width_95","benchmark_pit_ks_p_value","benchmark_pit_mean_abs_error","benchmark_tail_error_lower_05","benchmark_tail_error_upper_05","correct_joint_loglik","correct_copula_loglik","correct_tau_abs_error","correct_margin_param_rmse","correct_elapsed_sec","delta_joint_loglik_vs_correct","delta_copula_loglik_vs_correct","delta_tau_abs_error_vs_correct","delta_margin_rmse_vs_correct","delta_elapsed_sec_vs_correct"
"C","moderate",50,43,"gen-C__fit-N__tau-moderate__n-50__rep-043","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",FALSE,0.25,4,21391236,21391243,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-264.734086383141,29.5281031433567,-235.205983239784,476.411966479568,486.306918579212,9.8,3,1.99469919674117,0.504121261552022,-0.00530080325882709,0.00412126155202241,0.00474780538612158,TRUE,TRUE,0.381529719704373,0.131529719704373,0.789538691559999,1.00255746594442,-0.00530080325882709,0.00530080325882709,0.00530080325882709,0.00224636963974412,1.3236704319157,0.000278333880743165,0.935,3.85882223994017,0.88403987966708,0.0123066385691567,0.01,-0.005,-228.34863200638,36.4278092589894,0.12080181015812,0.00467777287629785,10.76,-6.85735123340399,-6.8997061156327,0.010727909546253,7.00325098237304e-05,-0.959999999999999
"C","moderate",50,43,"gen-C__fit-C__tau-moderate__n-50__rep-043","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",TRUE,0.25,4,21391243,21391243,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,"Analytical Hessian vcov failed; falling back to numerical Hessian. Reason: Hessian-based inference is unavailable (information_not_positive_definite). The fitted model is unchanged.",-264.77644126537,36.4278092589894,-228.34863200638,462.69726401276,472.592216112405,10.76,3,2.00190068792025,0.506336442503035,0.00190068792024967,0.00633644250303533,0.00467777287629785,TRUE,TRUE,0.37080181015812,0.12080181015812,0.790618915236861,1.00284083367337,0.00190068792024967,0.00190068792024967,0.00190068792024967,0.0202997688260216,1.32388220632685,0.0025167367546246,0.935,3.88908322034493,0.870227140769333,0.0137802923672104,0.01,-0.005,-228.34863200638,36.4278092589894,0.12080181015812,0.00467777287629785,10.76,0,0,0,0,0
"N","high",50,43,"gen-N__fit-N__tau-high__n-50__rep-043","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",TRUE,0.55,4,21391137,21391137,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-283.562054366086,85.2979547378463,-198.26409962824,402.528199256479,412.423151356124,7.58,3,2.17709703258537,0.494071212662172,0.177097032585368,-0.00592878733782803,0.125296666894694,TRUE,TRUE,0.615149118550301,0.0651491185503014,0.839813686046851,1.11595186282406,0.177097032585368,0.177097032585368,0.177097032585368,0.27834863162705,1.41781027183043,0.0373478937330625,0.935,4.13099877834867,0.894727263516523,0.00382577302192522,-0.005,0.015,-198.26409962824,85.2979547378463,0.0651491185503014,0.125296666894694,7.58,0,0,0,0,0
"N","high",50,43,"gen-N__fit-C__tau-high__n-50__rep-043","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",FALSE,0.55,4,21391144,21391137,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-286.314595553538,63.7105896069937,-222.604005946544,451.208011893089,461.102963992733,11.64,3,2.33123704668311,0.542051644871037,0.331237046683109,0.0420516448710367,0.236099896158075,FALSE,TRUE,0.531823579631855,0.0181764203681449,0.870791599828909,1.12232287066279,0.331237046683109,0.331237046683109,0.331237046683109,0.68527441081067,1.43157297776769,0.0888811387366695,0.965,4.8341561775598,0.189922656818644,0.0229213915670091,-0.015,-0.005,-198.26409962824,85.2979547378463,0.0651491185503014,0.125296666894694,7.58,-24.339906318304,-21.5873651308526,-0.0469726981821565,0.110803229263381,4.06
"C","high",50,43,"gen-C__fit-N__tau-high__n-50__rep-043","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",FALSE,0.55,4,21391237,21391244,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-280.304420253589,23.1560394901083,-257.148380763481,520.296761526962,530.191713626606,9.59,3,2.34182207400302,0.458622378107625,0.34182207400302,-0.041377621892375,0.243469133432961,FALSE,TRUE,0.350838865298173,0.199161134701827,0.819722691606746,1.06598157816479,0.34182207400302,0.34182207400302,0.34182207400302,0.439764603333942,1.40152210126795,0.0655412806853027,0.935,4.1359213330369,0.774466993409795,0.00913104542469334,0.01,-0.01,-239.979571615033,40.301524090578,0.168060520895971,0.221112191215412,11,-17.168809148448,-17.1454846004697,0.031100613805856,0.022356942217549,-1.41
"C","high",50,43,"gen-C__fit-C__tau-high__n-50__rep-043","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",TRUE,0.55,4,21391244,21391244,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,"Analytical Hessian vcov failed; falling back to numerical Hessian. Reason: Hessian-based inference is unavailable (information_not_positive_definite). The fitted model is unchanged.",-280.281095705611,40.301524090578,-239.979571615033,485.959143230067,495.854095329711,11,3,2.30857709242217,0.449389919576808,0.308577092422169,-0.0506100804231919,0.221112191215412,FALSE,TRUE,0.381939479104029,0.168060520895971,0.816673165679934,1.06537689087377,0.308577092422169,0.308577092422169,0.308577092422169,0.357189872115137,1.40140547852806,0.0534728284179919,0.93,3.99784156993517,0.977603307555331,0.00223332497349776,0.01,-0.005,-239.979571615033,40.301524090578,0.168060520895971,0.221112191215412,11,0,0,0,0,0
"N","moderate",150,43,"gen-N__fit-N__tau-moderate__n-150__rep-043","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",TRUE,0.25,4,21392136,21392136,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-792.12630533795,30.4537199571694,-761.67258538078,1529.34517076156,1542.53595972721,7.16,3,2.04696739942033,0.482648224928155,0.0469673994203275,-0.0173517750718449,0.0354049481460747,TRUE,TRUE,0.233033735933295,0.0169662640667047,0.777261046680707,1.01784960521862,0.0469673994203275,0.0469673994203275,0.0469673994203275,0.0304296400342285,1.32021050889658,0.00394471665388485,0.945,3.79765524236977,0.357491919865121,0.0094107738293448,-0.00333333333333333,0.00833333333333333,-761.67258538078,30.4537199571694,0.0169662640667047,0.0354049481460747,7.16,0,0,0,0,0
"N","moderate",150,43,"gen-N__fit-C__tau-moderate__n-150__rep-043","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",FALSE,0.25,4,21392143,21392136,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-792.275960707019,14.0902859659314,-778.185674741088,1562.37134948218,1575.56213844782,7.91,3,2.05147663751554,0.489765192910778,0.0514766375155413,-0.0102348070892223,0.0371119622632651,TRUE,TRUE,0.151978372872837,0.0980216271271629,0.778143128867648,1.01790815889,0.0514766375155413,0.0514766375155413,0.0514766375155413,0.0576031253025633,1.3204599345117,0.00742178974524477,0.95,3.86001152432171,0.337568006057429,0.00911421939177809,-0.00833333333333334,0.00666666666666666,-761.67258538078,30.4537199571694,0.0169662640667047,0.0354049481460747,7.16,-16.513089360308,-16.363433991238,0.0810553630604582,0.0017070141171904,0.75
"C","moderate",150,43,"gen-C__fit-N__tau-moderate__n-150__rep-043","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",FALSE,0.25,4,21392236,21392243,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-794.698028933673,46.1334507883266,-748.564578145347,1503.12915629069,1516.31994525634,9.53,3,1.92167332211125,0.525711709766965,-0.0783266778887461,0.0257117097669655,0.0582930548531644,TRUE,TRUE,0.289550063814095,0.0395500638140954,0.784570116458343,1.00526462591573,-0.0783266778887461,0.0783266778887461,0.0783266778887461,0.0641959696223515,1.32449671488946,-0.00754963381664375,0.945,3.86999450230192,0.987703930548993,0.00203545041381731,0.00166666666666666,-0.00666666666666667,-733.921957399786,60.7524423668637,0.0242999331763233,0.0634866810009766,11.55,-14.642620745561,-14.6189915785371,0.0152501306377721,-0.0051936261478122,-2.02
"C","moderate",150,43,"gen-C__fit-C__tau-moderate__n-150__rep-043","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",TRUE,0.25,4,21392243,21392243,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,"Analytical Hessian vcov failed; falling back to numerical Hessian. Reason: Hessian-based inference is unavailable (information_not_positive_definite). The fitted model is unchanged.",-794.67439976665,60.7524423668637,-733.921957399786,1473.84391479957,1487.03470376522,11.55,3,1.91376796452313,0.525003067542912,-0.0862320354768698,0.0250030675429117,0.0634866810009766,TRUE,TRUE,0.274299933176323,0.0242999331763233,0.783298044257955,1.00522861358304,-0.0862320354768698,0.0862320354768698,0.0862320354768698,0.0794992800922967,1.32445733294442,-0.00932445771530943,0.945,3.84910306299945,0.949869246320681,2.7117340273386e-05,0.00166666666666666,-0.005,-733.921957399786,60.7524423668637,0.0242999331763233,0.0634866810009766,11.55,0,0,0,0,0
"N","high",150,43,"gen-N__fit-N__tau-high__n-150__rep-043","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",TRUE,0.55,4,21392137,21392137,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-825.328747444197,199.899457082148,-625.429290362049,1256.8585807241,1270.04936968975,8.32,3,2.05469150282298,0.504234715634055,0.054691502822978,0.00423471563405498,0.0387884860334682,TRUE,TRUE,0.553928688296185,0.00392868829618465,0.816547588145558,1.05603805590966,0.054691502822978,0.054691502822978,0.054691502822978,0.103093776461316,1.37554791240699,0.0130795327123355,0.948333333333333,3.97573825591694,0.813805460375272,0.00435681723549464,-0.005,0.005,-625.429290362049,199.899457082148,0.00392868829618465,0.0387884860334682,8.32,0,0,0,0,0
"N","high",150,43,"gen-N__fit-C__tau-high__n-150__rep-043","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",FALSE,0.55,4,21392144,21392137,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-828.764504206003,153.155008591609,-675.609495614394,1357.21899122879,1370.40978019444,12.69,3,2.16057906861119,0.533604506844913,0.160579068611193,0.0336045068449132,0.116006250168532,FALSE,TRUE,0.462313756271718,0.0876862437282825,0.836758472924797,1.05887348415268,0.160579068611193,0.160579068611193,0.160579068611193,0.366049926018009,1.38127417367667,0.0462756730247538,0.968333333333333,4.41356551209243,0.154974862516714,0.0163794324061585,-0.00833333333333334,-0.0116666666666667,-625.429290362049,199.899457082148,0.00392868829618465,0.0387884860334682,8.32,-50.180205252345,-46.744448490539,0.0837575554320979,0.0772177641350638,4.37
"C","high",150,43,"gen-C__fit-N__tau-high__n-150__rep-043","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",FALSE,0.55,4,21392237,21392244,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-821.869622679853,186.570908006043,-635.29871467381,1276.59742934762,1289.78821831327,9.76,3,1.99398886870102,0.530859617892096,-0.00601113129898123,0.0308596178920963,0.0222311686145801,TRUE,TRUE,0.540412527280649,0.00958747271935134,0.828965803817956,1.03157296438566,-0.00601113129898123,0.00601113129898123,0.00601113129898123,0.0729056773471117,1.36978270446642,0.00877360216007794,0.946666666666667,4.05322929366396,0.917427734429601,0.00056841658862139,0.0116666666666667,-0.00833333333333334,-563.234079902981,258.829725410998,0.0110050495097221,0.0243364949792979,10.14,-72.064634770829,-72.258817404955,-0.00141757679037076,-0.0021053263647178,-0.380000000000001
"C","high",150,43,"gen-C__fit-C__tau-high__n-150__rep-043","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",TRUE,0.55,4,21392244,21392244,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-822.063805313978,258.829725410998,-563.234079902981,1132.46815980596,1145.65894877161,10.14,3,1.97343982533874,0.52188805833596,-0.0265601746612554,0.0218880583359601,0.0243364949792979,TRUE,TRUE,0.561005049509722,0.0110050495097221,0.825923746507608,1.03153805521951,-0.0265601746612554,0.0265601746612554,0.0265601746612554,0.0138984678862788,1.37010634218996,0.00167570117137594,0.941666666666667,3.94657637761303,0.73845691334059,0.00309830947079226,0.0133333333333333,-0.00166666666666667,-563.234079902981,258.829725410998,0.0110050495097221,0.0243364949792979,10.14,0,0,0,0,0
"N","moderate",500,43,"gen-N__fit-N__tau-moderate__n-500__rep-043","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",TRUE,0.25,4,21395636,21395636,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-2671.68423518591,133.082837730852,-2538.60139745506,5083.20279491012,5100.00550228875,12.41,3,1.98950050387974,0.506984217752185,-0.0104994961202627,0.00698421775218538,0.0089168020161197,TRUE,TRUE,0.267011340256159,0.0170113402561592,0.789452916289485,1.00844015899391,-0.0104994961202627,0.0104994961202627,0.0104994961202627,0.00122210689168689,1.33584211759296,0.000150643829379793,0.952,3.8697374727638,0.998283792897927,0.000566051817210811,0.000999999999999994,-0.001,-2538.60139745506,133.082837730852,0.0170113402561592,0.0089168020161197,12.41,0,0,0,0,0
"N","moderate",500,43,"gen-N__fit-C__tau-moderate__n-500__rep-043","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",FALSE,0.25,4,21395643,21395636,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-2672.14448039923,107.551261803686,-2564.59321859554,5135.18643719108,5151.98914456971,13.87,3,2.00116064907987,0.512913797822076,0.00116064907986635,0.0129137978220762,0.0091682408475142,TRUE,TRUE,0.213533563716139,0.0364664362838607,0.791077559785998,1.00848611458433,0.00116064907986635,0.00116064907986635,0.00116064907986635,0.0368133885761299,1.33607224019961,0.00453045058546941,0.9555,3.93606527627287,0.939061558091314,0.00143612671782117,0.000999999999999994,-0.0035,-2538.60139745506,133.082837730852,0.0170113402561592,0.0089168020161197,12.41,-25.9918211404797,-25.531575927166,0.0194550960277015,0.0002514388313945,1.46
"C","moderate",500,43,"gen-C__fit-N__tau-moderate__n-500__rep-043","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",FALSE,0.25,4,21395736,21395743,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-2629.58299503158,138.447787552231,-2491.13520747935,4988.2704149587,5005.07312233733,17.48,3,1.96218544674917,0.504146183452256,-0.0378145532508254,0.00414618345225637,0.0268991754035256,TRUE,TRUE,0.268006186945506,0.0180061869455058,0.766134982788442,0.975330079482472,-0.0378145532508254,0.0378145532508254,0.0378145532508254,0.0521728729882667,1.31479149751579,-0.00637540889869492,0.95,3.79610325507844,0.959999696307259,0.00119462474850801,0.006,-0.001,-2436.68972440282,193.018155278969,0.0083437330394307,0.0295117048463208,16.35,-54.4454830765299,-54.570367726738,0.0096624539060751,-0.0026125294427952,1.13
"C","moderate",500,43,"gen-C__fit-C__tau-moderate__n-500__rep-043","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",TRUE,0.25,4,21395743,21395743,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-2629.70787968179,193.018155278969,-2436.68972440282,4879.37944880564,4896.18215618427,16.35,3,1.95826666019051,0.500458032988281,-0.0417333398094899,0.000458032988280732,0.0295117048463208,TRUE,TRUE,0.258343733039431,0.0083437330394307,0.765675633793368,0.975300255642815,-0.0417333398094899,0.0417333398094899,0.0417333398094899,0.0684915060431779,1.3148539398409,-0.00838528260690319,0.948,3.76190942419173,0.93657089105027,0.000807434500152193,0.006,-5e-04,-2436.68972440282,193.018155278969,0.0083437330394307,0.0295117048463208,16.35,0,0,0,0,0
"N","high",500,43,"gen-N__fit-N__tau-high__n-500__rep-043","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",TRUE,0.55,4,21395637,21395637,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-2646.0540804228,627.893729339926,-2018.16035108288,4042.32070216575,4059.12340954438,13.06,3,2.03559713631435,0.483377414577088,0.0355971363143488,-0.0166225854229119,0.0277800869322284,TRUE,TRUE,0.542159792360996,0.0078402076390045,0.773466083591366,0.98391674214433,0.0355971363143488,0.0355971363143488,0.0355971363143488,0.0137141088309245,1.3230270402114,0.00176775096307524,0.9535,3.78205324148182,0.939950407995528,0.00157669110694825,0.00199999999999999,0.0055,-2018.16035108288,627.893729339926,0.0078402076390045,0.0277800869322284,13.06,0,0,0,0,0
"N","high",500,43,"gen-N__fit-C__tau-high__n-500__rep-043","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",FALSE,0.55,4,21395644,21395637,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-2653.26191776649,489.16660998494,-2164.09530778155,4334.19061556309,4350.99332294172,19,3,2.11193404376226,0.500904139080451,0.111934043762257,0.000904139080451172,0.0791519033897723,FALSE,TRUE,0.436801238475472,0.113198761524528,0.784826489461487,0.986441217859572,0.111934043762257,0.111934043762257,0.111934043762257,0.189530475572863,1.32663095888324,0.0246522373605133,0.965,4.06058348325391,0.0386670801004484,0.0155279650299128,5e-04,-0.0095,-2018.16035108288,627.893729339926,0.0078402076390045,0.0277800869322284,13.06,-145.93495669867,-138.727119354986,0.105358553885523,0.0513718164575439,5.94
"C","high",500,43,"gen-C__fit-N__tau-high__n-500__rep-043","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",FALSE,0.55,4,21395737,21395744,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-2634.5218424678,499.032959675992,-2135.48888279181,4276.97776558362,4293.78047296224,18.42,3,2.0478041953261,0.483855783182808,0.0478041953260959,-0.0161442168171919,0.035678262481629,TRUE,TRUE,0.495450341733286,0.0545496582667143,0.784881376119262,0.997820302565444,0.0478041953260959,0.0478041953260959,0.0478041953260959,0.0351533309051577,1.3172609212339,0.00455256274309168,0.96,3.80835798839569,0.0774992504456094,0.00642485892423594,-0.0055,-0.0035,-1930.68577463155,703.839853840919,0.0213443983685763,0.0259507350500352,16.22,-204.80310816026,-204.806894164927,0.033205259898138,0.0097275274315938,2.2
"C","high",500,43,"gen-C__fit-C__tau-high__n-500__rep-043","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",TRUE,0.55,4,21395744,21395744,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-2634.52562847247,703.839853840919,-1930.68577463155,3867.3715492631,3884.17425664172,16.22,3,2.03433866103466,0.487048642634032,0.0343386610346594,-0.012951357365968,0.0259507350500352,TRUE,TRUE,0.528655601631424,0.0213443983685763,0.783159846997348,0.997724987819511,0.0343386610346594,0.0343386610346594,0.0343386610346594,0.0217432391867156,1.31726281423623,0.00278999226980969,0.9615,3.80733896059219,0.256908716532936,0.00209932623536296,-0.00650000000000001,-0.0015,-1930.68577463155,703.839853840919,0.0213443983685763,0.0259507350500352,16.22,0,0,0,0,0
