"scenario","n","d","rep","model","logLik","df","rosenblatt_ks","rosenblatt_cvm","rosenblatt_lag1_cor","abs_rosenblatt_lag1_cor","rosenblatt_normal_lag1_cor","abs_rosenblatt_normal_lag1_cor","rosenblatt_mean_abs_time_mean","rosenblatt_normal_mean_abs_time_mean"
"n500_d4_nbi_signal2",500,4,59,"ours_rs_joint",-3971.54741310255,NA,0.103568851735956,5.68680828114972,-0.0553473564690923,0.0553473564690923,-0.0619464048986487,0.0619464048986487,0.0407226565031438,0.154852169753609
"n500_d4_nbi_signal2",500,4,60,"gamlss",-4444.94511736542,21.0000141293679,0.140413804413058,13.0122224284355,0.658327561132643,0.658327561132643,0.664884041561409,0.664884041561409,0.0729478474154828,0.267564821962976
"n500_d4_nbi_signal2",500,4,60,"ours_rs_joint",-4020.45820749999,NA,0.106608652760799,5.92643436998854,0.0221507388234013,0.0221507388234013,0.00922162260184638,0.00922162260184638,0.0423882025381076,0.156870917234178
"n500_d4_nbi_signal2",500,4,61,"gamlss",-4499.72650599823,21.0000001327254,0.141968979790445,13.6197816188752,0.641069805184404,0.641069805184404,0.65292532885562,0.65292532885562,0.073308763983798,0.264899148344514
"n500_d4_nbi_signal2",500,4,61,"ours_rs_joint",-4089.25504942579,NA,0.101397911054001,5.88743816507912,-0.0206970200388295,0.0206970200388295,-0.0289003197681063,0.0289003197681063,0.040696902972653,0.151139987524393
"n500_d4_nbi_signal2",500,4,62,"gamlss",-4487.33997943149,21.0000000689718,0.128853240922017,11.3392125021643,0.648230387100002,0.648230387100002,0.649487865373348,0.649487865373348,0.0679142326743302,0.251597868474162
"n500_d4_nbi_signal2",500,4,62,"ours_rs_joint",-4077.45821789619,NA,0.0906625093538212,4.39623802496871,-0.0395503108632358,0.0395503108632358,-0.0443055151098213,0.0443055151098213,0.0366255458695986,0.14314073276702
"n500_d4_nbi_signal2",500,4,63,"gamlss",-4435.82298617124,21.000043832161,0.134824297131279,13.6509130692391,0.630314932206259,0.630314932206259,0.662351267966122,0.662351267966122,0.0733352312880669,0.267797617484598
"n500_d4_nbi_signal2",500,4,63,"ours_rs_joint",-4030.62034812818,NA,0.0931345557279482,4.66830973899427,-0.0155399602313897,0.0155399602313897,-0.0121215418148351,0.0121215418148351,0.0380902655759646,0.147676314091281
"n500_d4_nbi_signal2",500,4,64,"gamlss",-4393.95875302499,21.0000000374373,0.12788482933105,13.7454635694909,0.592035546842735,0.592035546842735,0.608221744568588,0.608221744568588,0.0729392386865396,0.268834342639064
"n500_d4_nbi_signal2",500,4,64,"ours_rs_joint",-4052.61877016875,NA,0.0983585557401166,5.72128486127115,-0.0294705690396355,0.0294705690396355,-0.0404318148673595,0.0404318148673595,0.0425762230878483,0.163442799147061
"n500_d4_nbi_signal2",500,4,65,"gamlss",-4340.33229688821,21.0000000623616,0.122998249609622,13.7932062780836,0.630289730251267,0.630289730251267,0.638131149146063,0.638131149146063,0.0751765938268413,0.274973244409726
"n500_d4_nbi_signal2",500,4,65,"ours_rs_joint",-3962.7720616732,NA,0.10082991407044,5.54873073556666,-0.0383420305840736,0.0383420305840736,-0.0390494153958651,0.0390494153958651,0.0415614618940657,0.156954408710334
"n500_d4_nbi_signal2",500,4,66,"gamlss",-4418.34717603737,21.0000001161218,0.136943747507498,13.3431260145555,0.61905325676639,0.61905325676639,0.633212474070776,0.633212474070776,0.0725383623881995,0.265584335997619
"n500_d4_nbi_signal2",500,4,66,"ours_rs_joint",-4024.87589543175,NA,0.0936538772320217,5.07082956651376,-0.0235272707239729,0.0235272707239729,-0.0239801673627867,0.0239801673627867,0.0402044602128072,0.153927775698323
"n500_d4_nbi_signal2",500,4,67,"gamlss",-4476.3070392566,21.0000361201694,0.132909808811734,13.1281119461352,0.632716808391589,0.632716808391589,0.64996080546497,0.64996080546497,0.0730911798865942,0.260700610978912
"n500_d4_nbi_signal2",500,4,67,"ours_rs_joint",-4070.80653843947,NA,0.0995595333864049,5.18051736734335,-0.0195208433009813,0.0195208433009813,-0.0243022231308461,0.0243022231308461,0.0408580426778535,0.144732725769565
"n500_d4_nbi_signal2",500,4,68,"gamlss",-4482.25135393951,21.000000042616,0.137164747673493,12.8799263122619,0.656054791708411,0.656054791708411,0.667706633563393,0.667706633563393,0.0713664105077688,0.259917898084895
"n500_d4_nbi_signal2",500,4,68,"ours_rs_joint",-4029.74317139271,NA,0.0884167669254169,5.059245304903,-0.0420535554969792,0.0420535554969792,-0.0467663783270013,0.0467663783270013,0.0381363284764583,0.145829368529452
"n500_d4_nbi_signal2",500,4,69,"gamlss",-4270.21818023108,21.0000069182793,0.153106986394108,16.1329939277764,0.635393086413984,0.635393086413984,0.642128374119518,0.642128374119518,0.0794009229010584,0.287618219288323
"n500_d4_nbi_signal2",500,4,69,"ours_rs_joint",-3887.90062792534,NA,0.11475932565543,6.7717639330044,-0.0294721763219378,0.0294721763219378,-0.0287839211309091,0.0287839211309091,0.0429184250077591,0.163066934997788
"n500_d4_nbi_signal2",500,4,70,"gamlss",-4541.80413387684,21.0000000693764,0.138335055580063,12.3869429162277,0.657217413886543,0.657217413886543,0.672263084947292,0.672263084947292,0.0700209989922062,0.258106717323477
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint",-4112.99012710331,NA,0.10180316720176,5.22635283381673,-0.0355293013322255,0.0355293013322255,-0.0355358227202353,0.0355358227202353,0.0398197582875585,0.148819619079768
"n500_d4_nbi_signal2",500,4,71,"gamlss",-4411.13768229,21.0000021864191,0.148632818729319,14.6172637565659,0.633512223799858,0.633512223799858,0.65258097322995,0.65258097322995,0.0757158656793906,0.273773965889986
"n500_d4_nbi_signal2",500,4,71,"ours_rs_joint",-4012.44666775304,NA,0.104034542049258,5.97691700402875,0.00154115586587561,0.00154115586587561,-0.00778868468689897,0.00778868468689897,0.0423769051817668,0.155853336826515
"n500_d4_nbi_signal2",500,4,72,"gamlss",-4462.8082437321,21.0000000369001,0.120247959404763,12.4436752356454,0.626423943795839,0.626423943795839,0.634971685767605,0.634971685767605,0.072095614578004,0.263503819373805
"n500_d4_nbi_signal2",500,4,72,"ours_rs_joint",-4068.03522038187,NA,0.0902749698293116,4.9521573543732,-0.0353403500595756,0.0353403500595756,-0.0583948302577169,0.0583948302577169,0.0407921140014934,0.151022837212618
"n500_d4_nbi_signal2",500,4,73,"gamlss",-4553.22769438763,21.0000251655401,0.122909923728808,10.7858580515158,0.628970896167369,0.628970896167369,0.647393940207249,0.647393940207249,0.0648197483251523,0.247535147705749
"n500_d4_nbi_signal2",500,4,73,"ours_rs_joint",-4145.96421347079,NA,0.0977459457863538,4.85773996431096,-0.0254650871755438,0.0254650871755438,-0.0318090685328088,0.0318090685328088,0.0375120166177979,0.140864854356368
"n500_d4_nbi_signal2",500,4,74,"gamlss",-4533.54196264279,20.9999999476458,0.130095504238716,12.8167634572421,0.635014712855718,0.635014712855718,0.647879612089942,0.647879612089942,0.071049124991633,0.260202381017882
"n500_d4_nbi_signal2",500,4,74,"ours_rs_joint",-4138.54472843769,NA,0.0962687963877352,5.33347861029452,-0.0345415106288175,0.0345415106288175,-0.038631545775833,0.038631545775833,0.0391186127139431,0.146355606266329
"n500_d4_nbi_signal2",500,4,75,"gamlss",-4408.59718116809,21.0000122514369,0.131593546843722,13.753820056232,0.644311676223581,0.644311676223581,0.654588332890519,0.654588332890519,0.0750660076097415,0.270563215772899
"n500_d4_nbi_signal2",500,4,75,"ours_rs_joint",-4000.13246632562,NA,0.0995722725815324,5.43228565067333,-0.00615654035414466,0.00615654035414466,-0.0222469066455241,0.0222469066455241,0.0406272431731494,0.155021799942431
"n500_d4_nbi_signal2",500,4,76,"gamlss",-4469.63405160301,21.0000000974871,0.120966217471605,12.0825399632713,0.634161228002041,0.634161228002041,0.636866641244382,0.636866641244382,0.071207593574811,0.258139951852979
"n500_d4_nbi_signal2",500,4,76,"ours_rs_joint",-4079.23622312693,NA,0.0927011351474984,4.65052531522783,-0.0225723002731783,0.0225723002731783,-0.0358341130884677,0.0358341130884677,0.0392231627141374,0.15052742205143
"n500_d4_nbi_signal2",500,4,77,"gamlss",-4478.50420086845,21.0000000509025,0.132684511550319,13.2295721775605,0.633756272545364,0.633756272545364,0.648274079399531,0.648274079399531,0.0725706087549408,0.265994989444921
"n500_d4_nbi_signal2",500,4,77,"ours_rs_joint",-4084.45987823704,NA,0.102715309338813,5.45381286670739,-0.031561340116089,0.031561340116089,-0.0333917893904396,0.0333917893904396,0.0404860567064818,0.150832466044237
"n500_d4_nbi_signal2",500,4,78,"gamlss",-4492.24583071654,21.0000000245992,0.134619563299879,12.3097995713546,0.635837612845462,0.635837612845462,0.653031698028402,0.653031698028402,0.07020205610812,0.259212211565614
"n500_d4_nbi_signal2",500,4,78,"ours_rs_joint",-4099.00387734749,NA,0.0882272659044261,4.67340477125968,-0.0329550354722043,0.0329550354722043,-0.0265759261105941,0.0265759261105941,0.0386519414841323,0.150585704460429
"n500_d4_nbi_signal2",500,4,79,"gamlss",-4431.81249350164,21.0000000664298,0.111486309805244,12.6499819279863,0.650800950775287,0.650800950775287,0.651102800314934,0.651102800314934,0.073240214070928,0.265200215520917
"n500_d4_nbi_signal2",500,4,79,"ours_rs_joint",-4022.12387051633,NA,0.0979329469514499,4.88764801819799,-0.00367611773171983,0.00367611773171983,-0.0227094381505403,0.0227094381505403,0.0401199838585005,0.152481702127056
"n500_d4_nbi_signal2",500,4,80,"gamlss",-4356.6045085549,21.0000000736904,0.148485249790657,14.9999158754332,0.641707609451473,0.641707609451473,0.647695986342018,0.647695986342018,0.0776210263151927,0.278553500381145
"n500_d4_nbi_signal2",500,4,80,"ours_rs_joint",-3964.49110325315,NA,0.11488042467365,6.29921483681902,-0.031869173533835,0.031869173533835,-0.041298632287105,0.041298632287105,0.0435064537998533,0.16300180010511
"n500_d4_nbi_signal2",500,4,81,"gamlss",-4489.70407564747,21.0000000354903,0.140243431685025,13.5385067866729,0.658903857911368,0.658903857911368,0.685088517982502,0.685088517982502,0.0725615355975765,0.265802929233345
"n500_d4_nbi_signal2",500,4,81,"ours_rs_joint",-4031.5818608485,NA,0.101567693228714,5.22691703293838,-0.0112625565510171,0.0112625565510171,-0.00375020510259244,0.00375020510259244,0.0379961496956723,0.143277517852276
"n500_d4_nbi_signal2",500,4,82,"gamlss",-4487.93961026802,21.0000000889985,0.12691932319303,12.1914664618911,0.654462685702152,0.654462685702152,0.671722622898291,0.671722622898291,0.0706897865969294,0.260151455580419
"n500_d4_nbi_signal2",500,4,82,"ours_rs_joint",-4045.58911464358,NA,0.103471267609361,4.7403501396527,-0.0232770695923146,0.0232770695923146,-0.0329437152228198,0.0329437152228198,0.0366070614831097,0.142151663556215
"n500_d4_nbi_signal2",500,4,83,"gamlss",-4525.58470379363,21.0000000689673,0.114550702163077,11.2683016941743,0.644657617885489,0.644657617885489,0.647111859939071,0.647111859939071,0.0685661044704206,0.250459770253036
"n500_d4_nbi_signal2",500,4,83,"ours_rs_joint",-4112.55923927661,NA,0.0880128582935541,4.49552692865408,-0.044808813240234,0.044808813240234,-0.0634813209217745,0.0634813209217745,0.0383511783993747,0.148062989213632
"n500_d4_nbi_signal2",500,4,84,"gamlss",-4363.45565454922,21.0000000422808,0.158432878024724,14.9192580212255,0.625529114640469,0.625529114640469,0.643764457131834,0.643764457131834,0.0763906430214863,0.278645778902216
"n500_d4_nbi_signal2",500,4,84,"ours_rs_joint",-3980.79623164146,NA,0.102254468932312,6.07779075687133,-0.0430968189053628,0.0430968189053628,-0.0355362923862279,0.0355362923862279,0.0439885878465021,0.16257449630518
"n500_d4_nbi_signal2",500,4,85,"gamlss",-4383.09737503427,21.0000426986655,0.126237440984508,13.3662603093556,0.651552585622117,0.651552585622117,0.659128540303075,0.659128540303075,0.074216035886212,0.269009925979254
"n500_d4_nbi_signal2",500,4,85,"ours_rs_joint",-3955.07283288231,NA,0.088440431012288,5.05364306414932,-0.0147583345803575,0.0147583345803575,-0.0251646338174381,0.0251646338174381,0.0408887354234741,0.150201753485814
"n500_d4_nbi_signal2",500,4,86,"gamlss",-4185.30780817677,21.0000039235374,0.140697164822728,16.66492076451,0.637763168304349,0.637763168304349,0.643365859265174,0.643365859265174,0.0826521206789539,0.298814512572928
"n500_d4_nbi_signal2",500,4,86,"ours_rs_joint",-3784.06109599344,NA,0.110728101208504,6.84222693209915,-0.0539323490122776,0.0539323490122776,-0.0723454854544962,0.0723454854544962,0.0452468326939709,0.170603653428447
"n500_d4_nbi_signal2",500,4,87,"gamlss",-4470.1876811284,21.0000000997047,0.146095885623174,13.3200170041294,0.629799928852097,0.629799928852097,0.648651237742722,0.648651237742722,0.0719706262169202,0.263838393534924
"n500_d4_nbi_signal2",500,4,87,"ours_rs_joint",-4073.04859875573,NA,0.1000234727019,5.60552789851509,-0.0437852097031084,0.0437852097031084,-0.0410692245165776,0.0410692245165776,0.0398025778017852,0.151927423559838
"n500_d4_nbi_signal2",500,4,88,"gamlss",-4537.98138794378,21.0000064444227,0.131554109059132,12.5906279960572,0.653328005495833,0.653328005495833,0.649178338748009,0.649178338748009,0.0715111664916131,0.257687069294014
"n500_d4_nbi_signal2",500,4,88,"ours_rs_joint",-4129.93635187484,NA,0.0962882671080445,4.94533424004253,-0.046811703803675,0.046811703803675,-0.0651287242507011,0.0651287242507011,0.038209790962009,0.148489053949587
"n500_d4_nbi_signal2",500,4,89,"gamlss",-4503.74255872777,21.0000000894413,0.140724816622973,12.5562741135831,0.657494346446473,0.657494346446473,0.660502634737288,0.660502634737288,0.0702647871662363,0.259464255383318
"n500_d4_nbi_signal2",500,4,89,"ours_rs_joint",-4080.66879771271,NA,0.102205109424004,5.67773277629028,-0.00764487903482156,0.00764487903482156,-0.0260204834937846,0.0260204834937846,0.0399093025261758,0.151052270562449
"n500_d4_nbi_signal2",500,4,90,"gamlss",-4267.61049123504,21.0000000558544,0.158548112857171,17.2937236602407,0.646746574600054,0.646746574600054,0.667479034423164,0.667479034423164,0.0823446127965718,0.29563937511035
"n500_d4_nbi_signal2",500,4,90,"ours_rs_joint",-3847.88944644921,NA,0.106898442040674,6.48110806417082,-0.0129302406083726,0.0129302406083726,-0.017461554217535,0.017461554217535,0.0445043572996472,0.166218286278706
"n500_d4_nbi_signal2",500,4,91,"gamlss",-4406.30449494179,21.0000000847419,0.154951203728206,15.4498390088003,0.63315466603377,0.63315466603377,0.643675879403787,0.643675879403787,0.0771612202158135,0.278531556032565
"n500_d4_nbi_signal2",500,4,91,"ours_rs_joint",-4015.33463478514,NA,0.103709850984805,6.55908633720289,-0.0336021942063404,0.0336021942063404,-0.0426074920286321,0.0426074920286321,0.0435580201491003,0.160463458098104
"n500_d4_nbi_signal2",500,4,92,"gamlss",-4443.02276685858,21.000000058129,0.157645994859466,13.9251296347147,0.632682067235443,0.632682067235443,0.63186268410085,0.63186268410085,0.0737764807802886,0.26880323997126
"n500_d4_nbi_signal2",500,4,92,"ours_rs_joint",-4062.83823563809,NA,0.110517709272887,6.18811727607136,-0.00608401966766768,0.00608401966766768,-0.00336683324051609,0.00336683324051609,0.0430798433417855,0.162338247087093
"n500_d4_nbi_signal2",500,4,93,"gamlss",-4380.37156694251,21.0000001219715,0.159247145584497,15.8481707917823,0.672933680830767,0.672933680830767,0.684273606908881,0.684273606908881,0.0776164439093295,0.28042937238692
"n500_d4_nbi_signal2",500,4,93,"ours_rs_joint",-3929.33785100714,NA,0.115274455624562,6.30715604921588,-0.0175580560750828,0.0175580560750828,-0.0244141227543736,0.0244141227543736,0.0406975936911702,0.153568539514132
"n500_d4_nbi_signal2",500,4,94,"gamlss",-4518.49302255956,21.0000000339605,0.126098484396075,11.8766542362796,0.608778413082284,0.608778413082284,0.621038250878003,0.621038250878003,0.0692104258423369,0.255923572802005
"n500_d4_nbi_signal2",500,4,94,"ours_rs_joint",-4160.3245017175,NA,0.0968392140619836,4.79034189150456,-0.000361499470239977,0.000361499470239977,0.00052562997849376,0.00052562997849376,0.0372021020792345,0.151479103579227
"n500_d4_nbi_signal2",500,4,95,"gamlss",-4361.30729423816,21.0000135136245,0.137628547670978,15.1169396968005,0.60633813100368,0.60633813100368,0.62019789878911,0.62019789878911,0.077997820173054,0.279403436070871
"n500_d4_nbi_signal2",500,4,95,"ours_rs_joint",-4021.27742260934,NA,0.100258427741034,6.25555146993405,-0.00365386661824419,0.00365386661824419,-0.00555730324021865,0.00555730324021865,0.0456428320761879,0.167976098956717
"n500_d4_nbi_signal2",500,4,96,"gamlss",-4394.39844509336,21.0000127815398,0.138198201045451,14.3406057094846,0.665929436364068,0.665929436364068,0.670223893268001,0.670223893268001,0.0756011230549506,0.272909288652873
"n500_d4_nbi_signal2",500,4,96,"ours_rs_joint",-3951.02152312446,NA,0.0988258148441215,5.63174880457868,-0.0340830217930289,0.0340830217930289,-0.035344843570979,0.035344843570979,0.0412068819981416,0.155130768979031
"n500_d4_nbi_signal2",500,4,97,"gamlss",-4342.74130602643,21.000040042947,0.140212499331625,13.3515684950786,0.605862531142468,0.605862531142468,0.630997654669442,0.630997654669442,0.0729157788038344,0.274292862496352
"n500_d4_nbi_signal2",500,4,97,"ours_rs_joint",-3975.43665163597,NA,0.0954906094529406,5.17928680941567,-0.0523812244796676,0.0523812244796676,-0.0480835762000413,0.0480835762000413,0.0402898346339235,0.158106030463548
"n500_d4_nbi_signal2",500,4,98,"gamlss",-4502.08802190038,21.0000023942943,0.157191708054069,12.9920144920488,0.616024869952066,0.616024869952066,0.631078817624133,0.631078817624133,0.0697606689154834,0.25866974518598
"n500_d4_nbi_signal2",500,4,98,"ours_rs_joint",-4125.46830528715,NA,0.10523673755302,5.21510920757589,-0.0615376803136745,0.0615376803136745,-0.058377934796364,0.058377934796364,0.0383542981755165,0.151107753365568
"n500_d4_nbi_signal2",500,4,99,"gamlss",-4412.61923798614,21.0000000864362,0.135117063387496,13.1170360397819,0.632775465156631,0.632775465156631,0.647222713926832,0.647222713926832,0.0733562848931414,0.267495914653537
"n500_d4_nbi_signal2",500,4,99,"ours_rs_joint",-4022.12269671154,NA,0.0978809890400522,5.1783645518029,0.00130328158416996,0.00130328158416996,-0.0185267347748961,0.0185267347748961,0.0395165135429452,0.150169903982156
"n500_d4_nbi_signal2",500,4,100,"gamlss",-4384.20171143079,21.0000000256454,0.162009102117688,15.4013060865997,0.670491599503473,0.670491599503473,0.686347417569785,0.686347417569785,0.0755196604278758,0.277270005915403
"n500_d4_nbi_signal2",500,4,100,"ours_rs_joint",-3933.29143185943,NA,0.100476115451038,6.00143333366556,-0.0195727124607869,0.0195727124607869,-0.016943501384241,0.016943501384241,0.0409212577620146,0.151113770438228
